(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.30611,0.000209067)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.3059,0.000209034)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
(1.30529,0.000208936)
